3,6,4,2
7,2,1,1
39,15,6,16
5,16,37,4
0,0,0,1
4,5,6,7
3,3,3,0
1,0,0,0
3,5,5,4
2,4,2,0
6,4,4,4
5,4,3,5
12,11,11,9
10,15,7,3
15,2,1,2
34,18,18,7
7,7,3,2
0,3,2,2
0,0,2,2
2,6,4,0
0,0,0,1
2,0,1,0
0,0,1,0
2,4,1,3
33,46,37,2
4,4,3,2
8,7,8,9
2,0,2,4
4,4,5,4
0,1,0,0
7,10,19,9
2,2,2,2
2,2,2,3
0,2,3,5
2,2,4,3
8,2,5,8
0,0,0,2
0,0,3,15
5,8,9,9
0,2,0,1
0,1,4,1
5,0,9,1
1,5,1,2
0,1,2,2
40,24,24,7
10,14,4,11
2,2,1,2
4,2,2,3
2,4,2,2
2,3,2,3
1,0,2,1
1,1,0,0
1,0,0,0
2,2,4,2
7,6,11,8
6,8,18,6
47,5,35,16
0,0,5,6
2,0,0,0
4,2,0,3
12,4,19,16
9,4,8,1
13,15,14,5
25,8,4,41
0,1,2,0
4,23,7,6
2,0,7,8
0,8,6,21
0,2,0,1
0,0,1,2
16,1,10,15
9,34,18,43
2,2,2,2
1,2,5,6
0,2,0,1
6,3,0,0
3,3,1,3
1,4,4,4
41,0,47,20
2,1,2,1
0,0,0,1
90,24,58,22
0,4,4,5
3,4,10,2
6,4,11,6
4,3,2,6
60,6,57,18
0,0,2,1
0,6,9,4
0,0,2,0
2,3,0,1
3,4,3,4
2,1,0,0
14,13,30,12
2,1,2,0
3,3,3,2
35,18,45,28
125,13,6,3
35,38,31,32
22,14,14,30
238,127,120,129
2,2,4,3
5,12,66,10
16,5,14,10
8,14,34,15
1,0,0,0
4,1,2,1
1,9,5,4
1,0,1,1
0,0,1,0
2,4,10,4
2,5,6,4
2,2,2,2
10,16,12,12
0,2,2,1
17,4,4,9
0,0,1,0
4,4,9,7
4,3,10,11
1,0,2,0
2,3,2,3
0,0,4,2
14,3,25,27
2,3,9,3
13,24,5,8
1,2,7,0
1,0,0,1
2,0,0,0
3,2,7,3
0,1,2,1
33,2,12,3
0,4,11,2
0,0,2,1
28,40,18,4
8,14,14,21
4,5,1,2
8,0,0,6
19,44,0,3
2,4,0,4
0,8,5,9
4,4,4,5
2,6,7,43
0,2,2,2
4,2,5,11
18,3,25,6
2,0,0,0
14,10,10,9
55,49,106,71
10,5,8,13
0,3,0,20
0,5,0,4
0,4,2,0
2,6,4,12
0,2,8,0
1,0,0,0
2,0,0,2
35,1,9,19
19,17,17,15
0,2,0,0
9,7,0,3
0,1,0,0
3,3,0,4
0,0,11,4
2,2,2,2
18,10,25,4
8,20,6,18
4,3,4,4
0,2,0,2
2,1,0,0
6,0,1,1
5,2,6,6
0,7,1,0
2,2,2,0
22,3,14,26
12,9,25,12
0,0,0,1
0,1,1,1
45,16,8,8
26,22,41,2
2,1,2,1
0,0,0,4
2,2,3,4
3,4,6,3
5,10,5,4
2,1,3,0
0,3,0,7
4,7,4,10
2,0,3,0
6,1,14,8
2,4,1,2
48,40,56,5
4,1,3,2
5,2,3,2
1,1,3,2
5,1,1,2
2,3,6,7
1,1,2,2
2,4,3,4
1,0,0,0
2,0,1,2
4,0,0,2
30,13,7,0
2,2,3,3
53,16,32,0
3,0,2,0
1,1,1,1
0,1,2,0
2,2,2,2
33,6,7,7
0,0,1,0
0,0,2,0
83,12,83,5
4,1,6,14
3,3,5,3
0,0,1,0
7,10,4,7
31,6,27,22
13,23,12,2
3,2,2,2
34,5,4,12
1,1,14,13
2,0,3,0
4,0,2,2
2,1,1,2
10,2,1,0
2,12,5,7
4,2,17,4
1,2,2,2
1,6,2,0
28,8,27,40
4,0,2,0
1,4,3,6
1,2,2,2
1,0,2,2
0,4,0,3
8,8,9,0
1,1,4,2
6,7,4,6
3,2,2,2
19,8,18,25
2,3,0,0
4,2,3,4
3,2,4,3
0,1,2,2
1,2,3,2
0,0,1,2
23,1,65,0
2,2,0,1
4,2,0,6
1,0,0,0
5,5,13,6
1,1,0,0
1,2,1,1
7,1,6,10
3,3,3,2
2,0,0,0
0,4,5,1
37,12,15,9
18,16,12,7
2,2,7,2
27,7,63,8
2,1,0,0
0,3,0,5
3,0,1,4
19,2,9,5
11,8,2,2
1,2,1,0
14,9,9,5
0,2,1,1
3,3,4,4
2,2,2,0
0,2,2,2
1,0,0,0
5,4,4,2
10,9,15,6
4,14,5,2
0,1,1,0
1,0,0,0
6,1,3,1
6,0,0,38
3,16,3,8
0,0,2,1
13,34,8,6
3,1,2,1
2,14,9,3
6,12,5,11
0,0,1,0
2,0,0,0
9,12,68,24
30,9,12,9
1,0,0,0
3,28,31,14
2,4,5,1
3,3,2,0
16,16,16,16
3,2,5,8
0,1,1,1
3,4,2,6
2,0,0,0
3,2,2,3
3,2,3,8
2,0,0,0
5,0,3,1
0,1,0,0
2,2,2,2
10,5,10,5
5,3,3,2
18,2,6,6
0,0,4,0
4,1,1,2
20,9,26,10
3,3,35,5
16,2,3,3
0,2,0,0
6,3,4,3
8,6,27,6
7,3,11,2
9,7,4,4
6,2,16,6
5,0,6,4
1,0,0,0
78,37,35,21
17,13,15,10
2,2,3,2
0,1,0,7
2,2,0,6
1,2,0,2
2,2,1,3
3,4,2,4
3,6,3,15
19,4,12,0
13,12,22,10
10,4,3,0
2,2,4,3
5,1,0,0
2,2,2,2
2,2,2,2
11,2,10,2
5,2,1,0
39,40,33,15
1,1,1,8
3,2,2,3
4,4,2,3
0,6,7,5
24,16,7,6
44,13,12,6
9,9,18,9
1,6,1,2
3,2,3,2
5,7,2,2
16,18,14,5
0,0,0,2
1,0,0,0
1,1,1,3
4,4,4,3
2,2,2,2
0,0,0,3
2,3,2,0
35,15,11,0
3,3,1,3
30,5,15,7
4,2,4,0
3,0,0,0
0,4,0,0
2,2,2,2
42,14,20,8
2,1,11,3
1,1,1,0
6,0,22,0
0,1,0,0
10,3,12,6
1,0,0,0
2,2,2,1
0,0,0,1
1,0,0,1
42,34,21,11
25,38,37,41
29,6,6,23
4,4,4,2
36,4,3,0
141,25,7,12
9,2,3,8
2,2,1,1
1,2,2,3
0,0,2,1
0,0,3,0
12,16,16,16
3,28,10,10
3,8,2,3
2,3,6,1
4,6,6,5
26,6,41,5
5,3,5,3
0,1,0,2
10,8,8,10
1,3,1,0
6,3,6,6
2,0,0,0
12,8,0,0
2,0,2,0
0,1,0,0
11,9,18,3
2,2,2,2
16,8,12,5
0,0,2,2
0,0,0,2
10,13,13,15
7,4,7,7
0,1,0,2
2,2,2,2
7,6,4,2
0,2,4,2
2,0,1,0
1,0,1,0
4,1,5,5
0,3,0,0
2,0,10,7
8,10,22,28
5,3,9,3
3,5,5,8
5,2,14,7
6,2,3,1
6,6,5,4
2,5,2,2
6,6,4,5
19,8,7,3
0,0,1,0
0,0,0,2
30,9,61,32
0,0,0,2
0,2,0,0
2,4,4,2
0,0,2,0
0,0,2,3
46,27,35,40
8,8,3,5
0,2,2,1
3,12,41,9
1,2,0,0
2,5,3,3
0,0,4,1
23,9,8,2
3,1,2,2
0,4,0,0
4,44,31,14
8,11,6,9
26,1,2,2
0,1,0,0
2,0,1,1
2,2,2,2
2,2,3,2
7,7,6,4
4,2,4,3
9,7,10,7
2,1,1,1
9,2,7,5
6,0,19,33
1,3,1,0
0,0,0,1
11,8,2,3
5,3,1,0
0,2,0,3
0,2,1,0
6,6,0,2
2,2,2,2
2,0,0,1
4,0,0,0
3,0,1,0
2,2,3,3
2,2,1,2
3,3,4,2
10,4,11,6
1,3,2,2
3,0,2,0
4,4,4,6
2,5,3,5
90,6,71,0
0,0,4,17
2,2,7,7
4,3,8,4
1,0,0,1
0,0,5,0
17,13,9,8
3,0,0,1
0,0,6,0
0,3,2,1
11,8,10,7
0,3,1,2
0,4,1,2
3,4,1,0
12,6,6,6
2,2,3,2
2,2,2,2
2,2,2,2
3,0,0,0
1,1,1,0
7,11,7,6
2,2,0,0
4,2,3,0
2,2,5,2
3,3,4,6
5,4,5,6
1,0,0,0
3,0,2,0
3,1,4,2
2,1,1,2
12,1,1,1
4,2,1,1
1,0,36,0
2,2,1,1
6,19,1,6
0,4,3,3
3,3,5,5
6,6,8,23
2,2,2,2
4,6,1,2
42,30,16,19
4,2,5,3
2,11,7,5
34,6,3,8
1,0,0,0
3,4,4,4
7,4,6,6
0,0,1,0
3,2,2,4
6,9,11,10
71,6,9,4
1,2,5,0
1,6,4,5
3,1,1,2
6,3,2,7
9,24,33,16
8,5,3,1
0,2,0,0
3,0,2,1
88,46,5,8
3,6,9,5
5,2,6,6
0,0,3,2
0,0,1,1
6,4,7,5
1,8,5,0
9,12,2,7
2,2,2,2
2,2,2,2
1,0,0,0
1,0,1,0
2,2,0,3
2,2,2,2
0,1,0,1
15,34,28,48
1,0,0,0
1,0,0,2
5,5,8,6
2,3,4,3
3,2,4,4
0,2,6,4
2,2,2,2
0,1,1,2
7,3,4,2
0,6,6,7
0,1,2,1
6,7,9,6
2,0,0,0
2,0,0,0
0,5,0,5
5,34,0,0
7,1,4,3
0,2,3,1
2,2,2,2
16,8,12,3
7,19,28,27
12,23,52,57
0,2,3,2
0,2,3,2
2,10,3,4
5,8,33,15
5,2,3,6
2,3,3,3
17,5,6,4
2,2,2,2
3,4,4,2
0,6,2,13
2,0,0,0
2,4,0,1
3,3,0,2
4,2,1,4
101,79,144,13
0,1,0,2
0,0,1,0
28,5,16,5
11,1,27,44
28,8,18,17
0,2,4,3
4,1,9,4
44,7,54,14
4,5,15,23
2,24,10,9
3,0,4,3
1,0,1,4
4,4,4,4
0,2,0,2
2,3,4,2
2,0,0,0
8,32,0,4
0,0,1,1
0,2,2,1
2,2,3,2
4,2,7,2
1,2,3,2
2,2,1,2
2,2,2,2
9,8,2,3
2,2,11,0
1,0,1,0
1,0,1,0
1,6,2,5
6,8,6,5
2,2,5,3
0,2,3,2
5,5,2,0
26,8,52,14
22,10,10,8
17,4,8,12
2,2,1,3
8,5,39,55
39,20,15,9
0,6,0,0
6,7,3,3
0,2,0,1
0,0,1,0
2,0,2,0
4,3,4,3
3,2,6,3
9,2,2,2
4,2,0,3
2,5,2,4
34,16,55,81
2,4,4,2
163,81,23,37
0,0,1,1
4,4,8,8
2,2,2,2
12,4,7,15
10,2,9,2
0,4,1,0
2,2,2,0
9,5,8,7
8,0,0,0
3,1,3,4
19,3,3,3
4,8,7,4
15,8,8,4
20,27,12,16
0,0,0,1
1,0,0,1
7,4,8,5
74,28,86,84
4,16,0,24
95,58,20,10
83,42,64,33
2,4,3,8
0,1,0,0
2,2,4,2
0,2,1,1
6,4,6,7
2,1,1,1
0,1,0,0
10,24,6,8
10,11,2,15
19,11,19,6
1,2,2,2
6,0,0,5
27,24,10,8
0,2,0,0
1,2,2,2
75,63,25,17
2,1,2,3
3,2,4,3
8,6,8,3
2,1,4,2
2,3,16,10
1,2,0,0
5,6,0,7
1,2,2,2
3,1,0,2
5,3,6,6
2,0,2,0
0,1,0,0
2,2,4,3
1,2,4,0
0,2,2,2
0,4,3,2
2,2,3,0
3,5,1,2
1,1,4,4
2,2,7,6
4,2,3,2
4,3,3,1
5,5,3,1
2,2,2,2
2,0,0,0
27,12,36,18
5,2,3,3
4,6,8,5
4,1,4,9
2,2,3,3
12,0,15,0
3,10,4,5
1,4,2,2
2,2,3,2
0,8,0,6
4,2,3,4
0,0,0,1
0,0,0,1
11,6,17,10
13,3,37,18
0,2,0,0
8,5,6,4
2,2,4,2
7,5,5,3
73,45,118,40
2,3,0,0
0,0,1,0
3,1,26,8
2,2,2,2
14,5,11,4
4,7,9,3
5,11,20,4
5,3,9,5
4,0,3,16
0,2,1,3
10,12,15,30
19,46,99,53
4,9,3,6
54,10,24,65
2,4,3,0
6,6,2,2
3,16,9,6
2,5,3,5
3,2,0,5
4,12,7,8
0,2,2,2
0,2,0,0
114,55,71,20
3,1,2,3
16,64,11,13
31,10,11,40
9,2,2,2
1,3,3,4
39,30,32,37
0,0,0,4
57,14,7,26
0,0,2,0
45,12,38,6
3,3,15,9
0,1,3,4
22,38,47,7
1,3,7,7
4,4,2,7
18,14,39,18
2,2,2,2
5,2,4,8
2,2,2,2
8,0,0,0
20,12,8,44
0,2,0,1
0,7,8,14
0,2,2,1
2,3,4,3
9,11,18,10
99,161,24,82
13,2,12,17
7,1,1,0
0,0,1,0
0,3,1,0
39,36,17,19
53,6,15,15
1,0,0,0
0,2,1,0
2,4,8,1
2,4,3,8
6,8,7,5
0,2,2,1
2,2,2,4
0,0,0,1
7,2,2,2
6,4,3,4
2,2,2,2
0,1,1,2
8,10,15,4
0,3,1,3
2,2,2,2
0,0,5,0
6,7,3,7
8,7,29,18
9,11,11,6
2,4,3,7
2,0,0,0
5,3,3,2
5,1,5,0
0,0,2,5
0,3,2,5
45,56,41,24
4,2,5,6
2,2,2,1
8,4,3,4
21,1,2,7
0,5,2,12
3,8,11,4
3,5,6,1
6,8,6,0
2,22,7,24
1,5,24,26
2,4,2,4
1,0,0,0
3,0,0,0
2,2,2,2
2,1,1,1
4,4,5,3
14,4,10,13
2,2,2,2
42,23,0,52
2,2,3,2
0,1,0,0
2,1,1,0
2,0,11,7
2,11,8,21
8,9,6,3
7,2,4,4
21,29,42,7
0,0,0,1
2,4,7,0
12,18,18,15
18,8,16,5
2,1,1,2
2,0,0,0
0,0,1,1
2,2,2,2
3,2,1,6
0,0,1,1
6,0,2,0
0,2,0,0
6,8,3,2
32,2,53,7
1,2,1,0
1,0,1,0
0,10,2,3
0,2,0,0
0,2,2,2
0,0,0,1
5,2,5,4
1,1,2,3
44,50,30,39
2,2,2,4
2,4,5,5
1,4,2,1
1,2,8,4
2,4,2,4
0,1,1,2
0,0,1,2
2,2,2,2
4,4,3,5
34,48,58,17
0,1,0,2
0,0,0,2
6,5,5,4
0,2,16,37
2,3,1,3
1,0,3,4
3,3,4,4
0,0,3,0
4,4,1,5
14,18,32,18
103,101,67,64
3,3,2,3
3,3,4,3
3,1,2,3
1,2,4,2
2,1,1,1
10,4,17,4
2,4,4,8
0,4,2,10
0,2,2,2
0,2,0,0
11,6,6,8
13,1,0,0
0,2,0,0
2,2,2,2
2,8,2,0
2,1,4,3
2,8,12,10
20,6,14,14
5,2,4,3
0,1,0,0
4,3,1,0
25,4,4,3
0,1,0,2
4,5,0,2
1,3,2,0
0,1,0,0
4,2,2,5
9,4,11,11
2,1,1,1
7,37,5,28
2,4,0,2
36,1,41,26
0,2,3,2
3,3,10,4
0,2,0,2
18,3,23,0
0,4,8,9
10,2,11,7
6,3,5,3
10,5,9,3
11,16,10,6
0,0,1,3
4,6,13,3
3,50,19,30
4,3,11,10
3,2,7,3
7,6,3,10
0,0,2,1
8,9,7,6
3,2,0,0
3,2,61,16
1,0,1,0
3,2,3,4
2,0,0,0
2,2,2,2
4,2,0,6
4,3,12,4
3,2,6,2
11,5,3,5
5,2,6,4
5,0,0,0
8,7,8,5
0,4,2,2
1,2,2,2
5,0,0,2
3,5,3,2
10,2,4,3
1,3,1,1
2,0,0,1
3,1,4,0
12,4,36,8
1,0,0,0
63,3,55,4
2,3,2,2
3,10,9,2
4,4,1,0
4,0,0,3
4,5,0,0
6,6,3,5
2,3,7,4
6,2,2,2
5,2,2,0
3,8,3,6
0,2,0,0
2,2,6,2
26,8,4,1
26,12,16,17
4,6,2,5
2,2,2,0
1,0,0,2
0,0,2,1
9,4,6,4
19,1,6,8
4,3,3,5
21,13,36,4
19,3,22,9
0,0,1,2
0,0,0,1
108,82,119,64
2,2,2,2
4,4,4,4
12,14,28,6
34,39,134,42
6,4,6,4
0,0,0,1
6,8,22,6
10,0,4,4
24,42,41,5
1,1,6,7
3,1,2,0
6,6,4,6
2,1,4,4
0,2,1,2
1,10,2,2
1,0,1,0
1,0,0,0
0,1,0,0
0,0,4,2
6,0,4,3
3,1,3,6
0,0,3,2
3,3,20,35
1,4,0,0
79,10,32,15
1,1,5,2
1,1,1,0
2,5,3,3
2,6,8,5
23,3,20,0
8,7,16,6
2,0,1,2
0,0,0,1
11,8,16,10
5,13,0,9
7,4,10,9
0,3,2,9
101,56,28,12
3,2,5,4
4,3,8,4
8,12,14,6
0,4,3,3
0,1,1,1
5,0,5,9
2,2,2,2
0,1,1,1
0,0,1,0
2,1,1,1
0,5,2,4
2,6,4,3
21,13,6,7
19,15,18,9
0,6,19,2
1,3,1,1
4,3,6,2
7,2,2,1
9,5,7,2
2,3,3,2
10,6,20,13
22,29,38,7
2,3,2,2
2,2,2,2
1,0,0,0
0,0,0,2
13,16,4,7
15,2,4,2
0,8,0,0
2,2,3,2
0,34,13,6
18,21,13,21
2,3,4,2
0,1,6,0
0,0,6,0
2,2,2,2
2,2,2,2
87,76,64,28
2,3,2,3
2,2,1,2
1,2,3,2
4,3,2,1
1,1,0,0
2,2,2,2
3,2,6,2
3,5,2,2
28,6,85,7
10,9,19,15
2,2,2,2
4,3,3,2
2,6,11,7
0,0,0,1
8,4,12,10
2,2,2,2
2,2,3,2
2,2,0,0
42,41,45,42
5,0,0,0
19,31,14,4
3,2,3,4
22,5,4,6
4,3,4,3
2,3,1,2
3,2,2,0
0,1,0,0
8,5,14,3
1,0,4,0
0,1,0,0
1,10,0,24
2,2,2,2
0,3,0,0
178,29,51,10
0,1,1,2
0,2,4,2
0,4,0,0
4,1,7,2
2,4,3,6
2,2,1,2
1,2,3,4
8,6,8,23
2,2,2,2
2,3,0,1
1,0,1,2
31,22,13,11
0,0,2,4
14,12,3,2
20,2,2,0
25,25,20,28
7,6,4,2
1,1,2,1
2,0,0,0
2,0,0,0
0,2,0,0
3,2,4,2
4,6,4,3
4,8,2,0
29,28,20,11
3,0,0,0
0,2,4,2
0,0,3,0
32,6,8,6
3,1,1,3
5,3,2,3
10,0,13,3
2,2,2,1
0,1,0,3
1,3,4,1
0,2,0,3
78,6,29,0
2,0,0,0
3,2,4,6
2,2,2,2
0,4,3,0
4,2,2,2
2,3,2,3
9,4,5,12
2,3,3,0
1,0,2,3
2,7,0,3
2,8,18,9
1,9,26,1
4,1,0,1
6,5,2,3
3,3,4,7
2,2,4,3
1,2,1,0
0,0,0,2
0,1,1,0
2,2,3,2
5,2,3,4
18,3,8,0
15,4,5,3
12,3,2,5
4,0,0,0
5,3,2,5
0,0,3,2
6,6,11,7
11,5,10,8
0,2,2,3
9,12,17,4
9,7,10,0
6,2,2,2
2,7,4,0
0,0,0,2
2,2,1,2
0,0,1,2
9,4,16,24
1,1,0,2
0,0,0,1
2,3,2,7
0,0,0,1
2,2,3,4
0,5,1,2
4,0,0,0
0,4,1,2
3,3,3,0
0,0,1,0
1,0,0,0
1,0,0,0
27,33,15,15
2,8,4,0
3,1,2,2
0,2,0,0
0,1,0,2
4,0,0,2
30,12,8,8
4,0,18,2
0,0,2,0
0,0,2,0
16,1,0,0
2,2,2,2
3,2,3,2
6,6,8,2
4,5,3,3
2,2,11,4
5,5,17,5
4,3,2,0
1,0,0,0
2,3,2,0
1,0,0,0
2,2,2,2
2,5,9,0
16,11,8,1
20,15,40,25
129,93,107,66
1,0,0,0
7,2,0,2
6,10,1,2
0,6,0,3
3,31,0,54
1,2,2,3
2,5,1,2
3,1,3,2
2,4,2,4
6,5,3,2
59,2,4,2
4,0,0,4
1,1,1,3
2,2,0,3
2,2,2,2
5,4,5,0
0,2,2,0
11,6,9,4
0,0,8,5
3,6,5,3
6,19,8,8
12,3,3,8
4,3,8,2
14,3,26,13
6,5,13,16
7,0,2,1
26,33,10,4
1,2,0,0
78,2,4,6
2,4,0,9
4,4,0,10
11,9,4,6
0,0,4,1
134,52,99,29
45,27,74,60
5,5,7,12
4,2,3,2
2,2,2,2
2,2,2,2
7,3,4,3
2,2,2,2
1,0,0,0
3,7,12,14
0,0,2,2
2,2,2,2
0,2,1,2
0,1,0,2
70,59,70,19
5,4,3,2
1,0,0,0
4,6,3,13
0,1,2,7
8,19,7,2
2,2,4,4
16,16,22,43
0,0,0,2
4,7,4,0
1,1,3,2
4,2,4,4
0,1,3,1
2,2,1,2
2,2,3,2
2,0,0,0
17,1,7,13
3,3,2,3
1,2,3,3
4,3,2,4
0,1,0,1
5,5,5,4
8,8,10,4
0,2,2,0
0,0,1,0
1,0,0,0
0,0,0,1
5,1,1,2
4,2,4,0
0,0,0,2
3,0,0,0
6,10,17,9
2,1,2,3
4,10,13,0
2,2,2,2
2,2,2,2
13,13,8,19
1,2,2,2
8,12,11,5
4,4,8,5
5,6,2,4
2,2,3,3
14,9,27,6
2,2,4,10
1,0,1,3
2,2,5,8
0,10,3,2
3,0,0,0
7,7,10,0
10,0,1,0
2,8,13,11
1,4,4,2
6,6,5,1
1,4,3,4
45,23,82,84
0,1,0,1
6,2,8,8
1,1,2,1
1,1,6,2
7,3,0,1
2,2,6,2
0,0,2,0
27,7,31,24
17,1,18,26
1,2,2,2
2,2,2,2
8,13,2,32
0,0,1,0
2,1,7,0
25,0,0,1
2,0,0,0
2,5,10,3
5,0,0,1
1,0,0,0
13,32,3,6
80,6,12,16
2,3,2,2
11,4,18,8
0,2,2,2
4,4,6,8
2,8,9,12
1,7,26,24
5,7,24,4
1,2,2,2
17,37,16,7
6,6,13,17
0,0,1,0
0,2,1,1
1,0,1,7
0,0,2,2
8,2,13,3
0,0,0,1
3,1,2,1
4,0,0,0
1,0,2,1
4,8,6,18
2,1,2,2
2,4,0,1
0,2,2,0
6,1,29,7
16,36,28,21
3,0,2,1
2,2,2,2
1,2,2,11
2,2,2,3
4,8,12,4
16,11,2,4
0,1,0,1
5,6,7,6
1,2,2,6
5,7,7,3
2,0,0,0
2,2,3,2
8,3,9,11
38,24,25,13
8,0,2,2
6,42,0,28
2,3,2,4
5,2,4,2
0,1,0,0
1,1,2,4
0,2,1,5
5,4,12,9
0,0,0,2
24,10,60,8
2,2,0,0
0,0,0,9
4,4,4,15
2,4,1,1
59,11,67,28
8,11,8,8
2,3,3,3
2,2,2,2
2,2,5,3
0,2,2,2
0,2,14,0
0,1,0,1
1,2,2,2
0,2,0,0
1,3,1,4
2,2,4,0
41,34,64,13
1,0,2,1
0,1,1,0
4,3,3,4
162,82,134,78
1,0,5,1
1,0,0,0
1,1,0,1
7,0,4,8
4,6,5,4
44,28,39,22
12,47,102,29
4,7,7,2
0,0,0,5
8,8,13,18
0,0,1,1
9,9,5,11
0,0,2,2
2,2,2,2
2,0,0,0
0,2,2,2
9,8,3,2
1,0,0,0
1,12,21,7
3,6,14,1
16,9,2,9
4,1,2,4
48,21,43,31
1,1,0,0
1,2,2,3
6,6,10,3
15,7,7,6
120,33,33,40
78,8,12,7
2,3,4,3
0,2,2,0
2,2,2,2
3,3,6,3
1,6,4,3
9,5,7,3
0,1,0,0
9,6,15,6
7,6,5,3
1,1,2,0
8,15,3,2
0,2,1,0
2,2,2,2
3,2,6,7
0,0,2,2
4,4,7,10
6,14,9,4
2,1,4,7
19,20,5,25
19,4,12,17
3,2,3,3
0,1,2,0
0,0,12,0
3,2,8,2
58,43,21,49
4,8,4,6
46,0,52,0
7,1,0,0
6,3,9,3
14,3,4,2
2,6,1,12
4,3,10,4
12,16,13,11
0,0,1,1
6,2,2,7
16,17,38,12
2,2,4,2
6,26,3,6
82,87,41,17
6,6,14,6
0,0,4,1
3,5,4,11
2,3,3,2
2,7,21,2
4,14,5,6
4,2,2,4
1,2,2,0
2,0,2,4
2,2,3,3
7,3,5,2
5,2,0,2
18,4,2,0
74,11,3,1
60,45,57,48
0,0,0,2
1,2,2,2
5,4,8,5
2,2,2,4
1,2,3,4
8,0,6,3
10,6,10,6
18,30,20,20
0,1,0,0
2,2,0,0
0,0,1,0
0,1,0,0
4,2,3,3
7,2,3,2
2,2,0,0
0,1,0,0
2,0,0,0
4,5,4,7
1,0,0,0
0,6,2,40
6,8,12,14
2,2,6,2
2,5,1,3
3,2,2,2
4,2,4,4
12,18,19,17
4,2,8,0
3,2,4,3
0,0,1,0
2,2,2,2
1,16,15,3
1,0,0,6
5,4,13,4
0,2,0,2
4,3,3,2
4,2,13,35
1,1,0,0
2,0,0,0
0,1,0,4
2,2,3,2
2,2,2,1
32,7,13,5
141,9,40,37
1,0,0,0
9,9,14,27
0,2,3,2
1,1,0,0
16,3,0,4
2,2,2,2
7,7,3,1
2,2,2,2
14,35,28,32
2,1,1,0
2,2,2,4
3,0,1,0
5,2,6,4
7,3,2,1
0,2,1,0
14,27,6,2
6,3,2,4
0,0,0,1
3,4,1,4
56,21,46,63
4,1,3,3
18,7,21,9
11,6,6,5
2,0,0,0
3,0,0,0
6,2,6,4
2,2,4,3
0,0,0,1
9,3,21,2
0,3,0,0
1,2,0,2
0,2,0,0
0,0,1,2
61,22,16,18
0,1,2,0
5,5,5,8
14,9,0,1
2,1,1,2
8,3,14,6
14,30,56,12
2,4,3,3
3,2,2,1
8,2,7,4
2,0,4,4
10,6,10,4
0,0,4,25
10,81,20,10
0,0,1,1
1,0,0,0
6,8,4,8
0,3,1,1
0,0,2,4
3,4,4,4
2,1,0,1
6,0,3,0
24,12,12,5
1,1,1,2
4,5,5,7
11,3,30,5
17,12,9,12
0,0,2,0
2,3,4,7
4,4,4,4
4,0,7,3
6,3,2,2
6,5,17,6
10,1,32,6
0,1,2,2
2,0,2,1
2,2,2,2
3,4,8,5
9,12,0,2
2,2,3,3
4,2,5,4
2,0,4,1
0,0,0,2
2,3,4,2
29,6,26,30
1,0,0,0
53,40,52,16
0,2,4,3
0,0,1,0
6,1,1,2
4,8,9,6
11,35,14,18
1,0,8,2
65,14,19,20
6,2,3,3
2,2,0,2
2,2,2,2
3,2,1,3
0,1,0,4
0,2,2,0
1,2,2,2
0,4,0,0
21,11,53,14
0,1,0,0
2,4,2,2
0,7,0,0
0,2,0,0
1,1,0,2
1,4,8,2
0,2,5,2
2,2,3,3
47,4,7,5
4,0,3,0
4,2,0,0
0,1,0,0
4,4,2,0
2,1,2,2
2,4,2,2
14,4,11,6
8,10,7,5
2,2,2,2
0,1,0,2
2,0,3,4
2,0,2,6
0,2,1,1
13,8,12,8
2,2,2,2
0,1,0,0
1,1,3,4
6,0,2,13
6,3,3,5
2,0,0,0
4,5,4,5
5,28,3,2
0,2,2,2
30,67,31,86
17,8,6,8
0,2,2,2
0,2,1,4
0,0,0,1
2,3,2,1
5,0,0,0
2,2,3,0
2,2,2,2
5,6,13,4
3,4,8,8
4,2,2,3
0,0,0,4
3,2,2,2
1,3,3,3
0,0,2,0
29,18,34,43
12,5,35,6
4,7,4,8
2,2,2,2
4,4,9,8
0,2,2,2
2,0,70,0
2,9,4,13
10,15,13,10
17,29,129,35
8,3,10,3
0,1,0,0
13,10,61,15
7,3,0,2
5,5,2,0
2,1,0,2
11,3,0,7
3,3,17,4
2,3,2,2
8,4,5,4
1,0,0,0
5,6,15,5
0,0,2,2
26,12,5,10
23,11,13,64
2,2,2,2
10,21,17,11
3,3,2,2
0,0,0,2
31,5,10,19
0,0,0,1
3,2,2,4
6,5,2,1
0,7,2,8
2,1,2,2
0,0,0,2
0,8,1,0
3,2,3,3
8,0,0,0
0,4,13,1
2,0,0,0
3,1,3,11
10,2,3,4
2,1,2,2
2,2,2,2
2,1,2,2
0,0,0,1
5,6,9,8
0,0,1,0
0,2,1,1
1,2,2,1
1,0,0,0
0,0,0,1
2,2,2,2
1,1,0,0
38,36,24,2
23,4,31,32
6,1,20,48
8,12,8,4
0,0,0,1
7,2,29,5
3,0,3,1
36,19,15,7
9,12,22,7
3,2,4,5
0,4,0,2
101,65,35,6
14,44,13,19
3,4,0,0
5,5,1,2
8,4,0,3
2,2,6,2
3,5,11,4
8,4,16,10
24,3,11,4
0,1,0,0
0,1,4,0
4,3,3,3
0,1,0,1
1,2,2,5
0,7,2,8
2,2,2,2
3,9,10,15
1,2,0,0
7,3,3,16
22,6,27,6
4,2,14,4
23,2,18,0
2,0,0,0
0,1,0,0
